Lon,Lat,Altitude
0.583468395461912,-76.91060676239,2825.8
0.583468395461912,-76.4937471051413,2825.8
0.583468395461912,-76.0768874478925,2810.32
0.583468395461912,-75.6600277906438,2769.44
0.583468395461912,-75.2431681333951,2706.88
0.583468395461912,-74.8263084761464,2679
0.583468395461912,-74.4094488188976,2642.8
0.583468395461912,-73.9925891616489,2575.6
0.583468395461912,-73.5757295044002,2446.6
0.583468395461912,-73.1588698471515,2313.72
0.583468395461912,-72.7420101899027,2159.04
0.583468395461912,-72.325150532654,1676
0.583468395461912,-71.9082908754053,973.68
0.583468395461912,-71.4914312181565,476.12
0.583468395461912,-71.0745715609078,-35.28
0.583468395461912,-70.6577119036591,-183.08
0.583468395461912,-70.2408522464104,-228.72
0.583468395461912,-69.8239925891616,-1225.32
0.583468395461912,-69.4071329319129,-2181.4
0.583468395461912,-68.9902732746642,-3741.04
0.583468395461912,-68.5734136174155,-4292.4
0.583468395461912,-68.1565539601667,-4410.32
0.583468395461912,-67.739694302918,-4460.68
0.583468395461912,-67.3228346456693,-4586.88
0.583468395461912,-66.9059749884206,-4142.68
0.583468395461912,-66.4891153311718,-3091.64
0.583468395461912,-66.0722556739231,-3061.84
0.583468395461912,-65.6553960166744,-3209.72
0.583468395461912,-65.2385363594257,-3281.32
0.583468395461912,-64.8216767021769,-3377.92
0.583468395461912,-64.4048170449282,-3378.48
0.583468395461912,-63.9879573876795,-4224.84
0.583468395461912,-63.5710977304308,-4936.48
0.583468395461912,-63.154238073182,-5214.92
0.583468395461912,-62.7373784159333,-5394.48
0.583468395461912,-62.3205187586846,-5475.88
0.583468395461912,-61.9036591014358,-5473.8
0.583468395461912,-61.4867994441871,-5424.16
0.583468395461912,-61.0699397869384,-5333
0.583468395461912,-60.6530801296897,-5320.56
0.583468395461912,-60.2362204724409,-5360.72
0.583468395461912,-59.8193608151922,-5304.68
0.583468395461912,-59.4025011579435,-5369.4
0.583468395461912,-58.9856415006948,-5067.56
0.583468395461912,-58.568781843446,-5136.48
0.583468395461912,-58.1519221861973,-4217.4
0.583468395461912,-57.7350625289486,-3995.92
0.583468395461912,-57.3182028716999,-4115.96
0.583468395461912,-56.9013432144511,-4436.2
0.583468395461912,-56.4844835572024,-4419.72
0.583468395461912,-56.0676238999537,-4038.64
0.583468395461912,-55.650764242705,-3762.36
0.583468395461912,-55.2339045854562,-3457.32
0.583468395461912,-54.8170449282075,-2069.16
0.583468395461912,-54.4001852709588,-2316.48
0.583468395461912,-53.9833256137101,-2609.24
0.583468395461912,-53.5664659564613,-2539.32
0.583468395461912,-53.1496062992126,-2134.6
0.583468395461912,-52.7327466419639,-2610.16
0.583468395461912,-52.3158869847151,-2717.2
0.583468395461912,-51.8990273274664,-2236.56
0.583468395461912,-51.4821676702177,-1540.8
0.583468395461912,-51.065308012969,-2493.4
0.583468395461912,-50.6484483557202,-3119
0.583468395461912,-50.2315886984715,-3519.8
0.583468395461912,-49.8147290412228,-3720.52
0.583468395461912,-49.3978693839741,-3956.4
0.583468395461912,-48.9810097267253,-4010.36
0.583468395461912,-48.5641500694766,-4003.44
0.583468395461912,-48.1472904122279,-3991
0.583468395461912,-47.7304307549792,-4153.28
0.583468395461912,-47.3135710977304,-4572.88
0.583468395461912,-46.8967114404817,-4232.68
0.583468395461912,-46.479851783233,-4475.24
0.583468395461912,-46.0629921259843,-4483.76
0.583468395461912,-45.6461324687355,-3657.8
0.583468395461912,-45.2292728114868,-4016.12
0.583468395461912,-44.8124131542381,-4539.68
0.583468395461912,-44.3955534969893,-4527.28
0.583468395461912,-43.9786938397406,-4585.72
0.583468395461912,-43.5618341824919,-4402.16
0.583468395461912,-43.1449745252432,-4112.72
0.583468395461912,-42.7281148679944,-3363.2
0.583468395461912,-42.3112552107457,-1876.2
0.583468395461912,-41.894395553497,-2334.68
0.583468395461912,-41.4775358962483,-3694.44
0.583468395461912,-41.0606762389995,-4687
0.583468395461912,-40.6438165817508,-4789.48
0.583468395461912,-40.2269569245021,-4952.44
0.583468395461912,-39.8100972672534,-5041.24
0.583468395461912,-39.3932376100046,-5044.64
0.583468395461912,-38.9763779527559,-5054.88
